{'_': {'10': [['52', '76', '0.729352'],
              ['21', '121', '0.093736'],
              ['32', '129', '0.093723'],
              ['17', '92', '0.093545'],
              ['60', '93', '0.09325'],
              ['30', '87', '0.093213'],
              ['27', '87', '0.093198'],
              ['5', '104', '0.09309'],
              ['50', '129', '0.092907'],
              ['53', '77', '0.092617'],
              ['18', '117', '0.09247'],
              ['27', '129', '0.092357'],
              ['15', '52', '0.092317'],
              ['11', '116', '0.092282'],
              ['81', '127', '0.092226'],
              ['17', '82', '0.09222'],
              ['54', '107', '0.092054'],
              ['54', '112', '0.091954'],
              ['57', '98', '0.091919'],
              ['18', '60', '0.091866'],
              ['31', '75', '0.091612'],
              ['17', '124', '0.091577'],
              ['60', '91', '0.091421'],
              ['38', '74', '0.091088'],
              ['51', '130', '0.09108'],
              ['23', '92', '0.090969'],
              ['31', '91', '0.090642'],
              ['80', '109', '0.090604'],
              ['54', '117', '0.090594'],
              ['76', '110', '0.090475'],
              ['20', '56', '0.090259'],
              ['45', '112', '0.090126'],
              ['74', '126', '0.08999'],
              ['16', '45', '0.089747'],
              ['39', '95', '0.089692'],
              ['57', '104', '0.089369'],
              ['54', '129', '0.089317'],
              ['28', '115', '0.089306'],
              ['51', '79', '0.089276'],
              ['23', '125', '0.089218'],
              ['27', '77', '0.089171'],
              ['20', '114', '0.089044'],
              ['62', '95', '0.08902'],
              ['81', '130', '0.08882'],
              ['82', '129', '0.088714'],
              ['22', '122', '0.088561'],
              ['46', '116', '0.088293'],
              ['35', '118', '0.088274'],
              ['18', '129', '0.08819'],
              ['87', '120', '0.088116'],
              ['98', '127', '0.088088'],
              ['80', '107', '0.088055'],
              ['15', '80', '0.087722'],
              ['38', '119', '0.087568'],
              ['28', '86', '0.087396'],
              ['55', '99', '0.087389'],
              ['35', '115', '0.087259'],
              ['88', '123', '0.087237'],
              ['101', '128', '0.087113'],
              ['51', '112', '0.087107'],
              ['98', '126', '0.087054'],
              ['18', '57', '0.087008'],
              ['15', '130', '0.086951'],
              ['87', '123', '0.086911'],
              ['20', '126', '0.086756'],
              ['47', '127', '0.08663'],
              ['94', '124', '0.086501'],
              ['18', '53', '0.086497'],
              ['35', '91', '0.08648'],
              ['11', '61', '0.086347'],
              ['11', '45', '0.086204'],
              ['18', '105', '0.08619'],
              ['51', '120', '0.086162'],
              ['32', '116', '0.08596'],
              ['23', '131', '0.085925'],
              ['5', '108', '0.085872'],
              ['53', '129', '0.085817'],
              ['51', '113', '0.085635'],
              ['88', '121', '0.08563'],
              ['7', '111', '0.085623'],
              ['52', '110', '0.085564'],
              ['17', '55', '0.085431'],
              ['56', '105', '0.085291'],
              ['18', '109', '0.084901'],
              ['20', '92', '0.084851'],
              ['38', '92', '0.084837'],
              ['59', '103', '0.084717'],
              ['19', '127', '0.08468'],
              ['26', '126', '0.084659'],
              ['80', '111', '0.084643'],
              ['45', '111', '0.084561'],
              ['95', '120', '0.084526'],
              ['19', '74', '0.084473'],
              ['50', '78', '0.084103'],
              ['18', '83', '0.084039'],
              ['48', '103', '0.083994'],
              ['31', '118', '0.083945'],
              ['55', '80', '0.083736'],
              ['20', '110', '0.083629'],
              ['47', '128', '0.08353'],
              ['58', '126', '0.083391'],
              ['51', '106', '0.083234'],
              ['52', '108', '0.083176'],
              ['49', '127', '0.08311'],
              ['27', '88', '0.083049'],
              ['25', '76', '0.083044'],
              ['38', '120', '0.082993'],
              ['4', '56', '0.082719'],
              ['49', '103', '0.082719'],
              ['20', '54', '0.082649'],
              ['35', '94', '0.082646'],
              ['52', '109', '0.082565'],
              ['75', '103', '0.082492'],
              ['58', '105', '0.082487'],
              ['17', '74', '0.082481'],
              ['59', '83', '0.082463'],
              ['86', '125', '0.082007'],
              ['26', '127', '0.08186'],
              ['37', '74', '0.08173'],
              ['4', '59', '0.081649'],
              ['28', '61', '0.081591'],
              ['37', '83', '0.081554'],
              ['18', '128', '0.081546'],
              ['60', '89', '0.081519'],
              ['20', '119', '0.081472'],
              ['57', '123', '0.08144'],
              ['82', '130', '0.081376'],
              ['82', '111', '0.081225'],
              ['61', '85', '0.081202'],
              ['28', '76', '0.081196'],
              ['18', '125', '0.081188'],
              ['32', '59', '0.080847'],
              ['10', '74', '0.0808'],
              ['62', '90', '0.080675'],
              ['16', '129', '0.080661'],
              ['49', '129', '0.080588'],
              ['52', '79', '0.08054'],
              ['23', '124', '0.080418'],
              ['54', '126', '0.080067'],
              ['32', '61', '0.079917'],
              ['17', '57', '0.079898'],
              ['7', '108', '0.0798'],
              ['15', '53', '0.079678'],
              ['53', '127', '0.079636'],
              ['94', '122', '0.079629'],
              ['57', '84', '0.079512'],
              ['56', '107', '0.079509'],
              ['19', '89', '0.079423'],
              ['11', '35', '0.079235'],
              ['80', '128', '0.079205'],
              ['33', '85', '0.079134'],
              ['50', '112', '0.079082'],
              ['30', '86', '0.078973'],
              ['34', '89', '0.078888'],
              ['19', '55', '0.078835'],
              ['12', '38', '0.078802'],
              ['48', '132', '0.078798'],
              ['98', '129', '0.078698'],
              ['9', '108', '0.078607'],
              ['11', '109', '0.078467'],
              ['53', '128', '0.078402'],
              ['50', '75', '0.078115'],
              ['79', '131', '0.078114'],
              ['59', '109', '0.078111'],
              ['50', '113', '0.078079'],
              ['100', '129', '0.078075'],
              ['26', '132', '0.07795'],
              ['52', '103', '0.077742'],
              ['102', '128', '0.077622'],
              ['58', '108', '0.0776'],
              ['61', '88', '0.077561'],
              ['5', '47', '0.077555'],
              ['22', '59', '0.077496'],
              ['22', '130', '0.077489'],
              ['96', '122', '0.077483'],
              ['31', '125', '0.077214'],
              ['21', '58', '0.077088'],
              ['57', '106', '0.07701'],
              ['83', '128', '0.076952'],
              ['57', '109', '0.07676'],
              ['53', '130', '0.076702'],
              ['58', '124', '0.076669'],
              ['45', '96', '0.076443'],
              ['85', '123', '0.07634'],
              ['20', '61', '0.076151'],
              ['17', '96', '0.07611'],
              ['31', '116', '0.075954'],
              ['4', '54', '0.075953'],
              ['16', '86', '0.075946'],
              ['74', '125', '0.075929'],
              ['52', '78', '0.075891'],
              ['46', '126', '0.075605'],
              ['9', '112', '0.075553'],
              ['94', '123', '0.075536'],
              ['57', '86', '0.075425'],
              ['12', '130', '0.075416'],
              ['50', '90', '0.07538'],
              ['53', '79', '0.075299'],
              ['11', '54', '0.075228'],
              ['33', '128', '0.075224'],
              ['92', '123', '0.07522'],
              ['20', '53', '0.075181'],
              ['15', '83', '0.075089'],
              ['99', '125', '0.075064'],
              ['17', '129', '0.075063'],
              ['27', '56', '0.075039'],
              ['19', '83', '0.075011'],
              ['108', '132', '0.074913'],
              ['49', '114', '0.074842'],
              ['8', '34', '0.074739'],
              ['92', '126', '0.074643'],
              ['35', '95', '0.074635'],
              ['5', '34', '0.074539'],
              ['84', '109', '0.074495'],
              ['48', '117', '0.074456'],
              ['52', '117', '0.074354'],
              ['76', '130', '0.074255'],
              ['5', '76', '0.074223'],
              ['56', '81', '0.074183'],
              ['10', '115', '0.074052'],
              ['8', '86', '0.073839'],
              ['85', '127', '0.073817'],
              ['79', '119', '0.073427'],
              ['51', '92', '0.073392'],
              ['15', '39', '0.073384'],
              ['23', '57', '0.073283'],
              ['27', '114', '0.073082'],
              ['80', '132', '0.07306'],
              ['59', '125', '0.07297'],
              ['19', '120', '0.072967'],
              ['59', '124', '0.072937'],
              ['57', '92', '0.072919'],
              ['55', '112', '0.072831'],
              ['89', '126', '0.072676'],
              ['53', '92', '0.072529'],
              ['60', '96', '0.072432'],
              ['52', '131', '0.072253'],
              ['8', '54', '0.07216'],
              ['82', '107', '0.07213'],
              ['92', '122', '0.071975'],
              ['57', '122', '0.071963'],
              ['55', '115', '0.071774'],
              ['51', '116', '0.07173'],
              ['15', '115', '0.071726'],
              ['19', '128', '0.071702'],
              ['89', '113', '0.071536'],
              ['48', '129', '0.071515'],
              ['51', '107', '0.071463'],
              ['13', '130', '0.071226'],
              ['4', '30', '0.071223'],
              ['8', '115', '0.071127'],
              ['10', '37', '0.071108'],
              ['25', '61', '0.071085'],
              ['48', '128', '0.071025'],
              ['31', '56', '0.070962'],
              ['13', '52', '0.070945'],
              ['19', '87', '0.07094'],
              ['58', '99', '0.07085'],
              ['34', '86', '0.07081'],
              ['62', '102', '0.07079'],
              ['23', '129', '0.070785'],
              ['16', '126', '0.070765'],
              ['38', '127', '0.070605'],
              ['8', '74', '0.070556'],
              ['5', '78', '0.070478'],
              ['20', '55', '0.070334'],
              ['83', '117', '0.0703'],
              ['5', '82', '0.070275'],
              ['32', '114', '0.070242'],
              ['39', '119', '0.070215'],
              ['45', '86', '0.070114'],
              ['52', '93', '0.069995'],
              ['17', '116', '0.069819'],
              ['76', '117', '0.069799'],
              ['102', '126', '0.069684'],
              ['11', '75', '0.069335'],
              ['88', '124', '0.069332'],
              ['57', '83', '0.069308'],
              ['4', '45', '0.06927'],
              ['16', '83', '0.069266'],
              ['16', '101', '0.06906'],
              ['89', '121', '0.068728'],
              ['53', '110', '0.068566'],
              ['28', '91', '0.068503'],
              ['19', '59', '0.068378'],
              ['55', '108', '0.068266'],
              ['6', '45', '0.068244'],
              ['36', '86', '0.067977'],
              ['26', '128', '0.067971'],
              ['90', '126', '0.067869'],
              ['58', '82', '0.067853'],
              ['46', '117', '0.067853'],
              ['48', '118', '0.067848'],
              ['59', '91', '0.067789'],
              ['52', '119', '0.06778'],
              ['56', '110', '0.067746'],
              ['21', '89', '0.067497'],
              ['53', '81', '0.067422'],
              ['14', '38', '0.067226'],
              ['38', '87', '0.067188'],
              ['37', '82', '0.067068'],
              ['54', '83', '0.066902'],
              ['31', '129', '0.066772'],
              ['33', '126', '0.066648'],
              ['10', '112', '0.066628'],
              ['85', '118', '0.066625'],
              ['47', '117', '0.066586'],
              ['15', '99', '0.066574'],
              ['15', '54', '0.066504'],
              ['52', '80', '0.066504'],
              ['86', '122', '0.066454'],
              ['47', '77', '0.066431'],
              ['75', '129', '0.066402'],
              ['36', '95', '0.066394'],
              ['56', '126', '0.066289'],
              ['23', '91', '0.066129'],
              ['4', '108', '0.066098'],
              ['15', '109', '0.065964'],
              ['29', '61', '0.065937'],
              ['75', '99', '0.065888'],
              ['16', '58', '0.065718'],
              ['17', '121', '0.065699'],
              ['54', '125', '0.065602'],
              ['45', '100', '0.065463'],
              ['59', '95', '0.065446'],
              ['39', '74', '0.065407'],
              ['25', '124', '0.06517'],
              ['48', '92', '0.065089'],
              ['59', '126', '0.065067'],
              ['55', '85', '0.065023'],
              ['8', '109', '0.064931'],
              ['98', '128', '0.064828'],
              ['83', '122', '0.064711'],
              ['4', '105', '0.064704'],
              ['27', '76', '0.064562'],
              ['8', '113', '0.064549'],
              ['57', '126', '0.064509'],
              ['86', '111', '0.0645'],
              ['18', '123', '0.064498'],
              ['15', '116', '0.064476'],
              ['11', '112', '0.064466'],
              ['39', '94', '0.064368'],
              ['18', '116', '0.064346'],
              ['51', '117', '0.064151'],
              ['49', '108', '0.063943'],
              ['49', '119', '0.06389'],
              ['62', '104', '0.063801'],
              ['28', '79', '0.063689'],
              ['81', '112', '0.063596'],
              ['16', '102', '0.063244']],
       'L2': [['52', '76', '0.729352'],
              ['51', '76', '0.607442'],
              ['53', '119', '0.452704'],
              ['81', '106', '0.421142'],
              ['83', '126', '0.408925'],
              ['11', '38', '0.408173'],
              ['51', '77', '0.364707'],
              ['74', '119', '0.343059'],
              ['58', '125', '0.341184'],
              ['95', '124', '0.339544'],
              ['53', '117', '0.338672'],
              ['52', '77', '0.336959'],
              ['56', '85', '0.322624'],
              ['13', '38', '0.314026'],
              ['56', '83', '0.299377'],
              ['19', '125', '0.298595'],
              ['74', '117', '0.296768'],
              ['57', '82', '0.285746'],
              ['55', '119', '0.285714'],
              ['28', '87', '0.280739'],
              ['85', '124', '0.280283'],
              ['79', '110', '0.276209'],
              ['83', '120', '0.275612'],
              ['92', '124', '0.266796'],
              ['57', '124', '0.266201'],
              ['31', '86', '0.258307'],
              ['55', '126', '0.255871'],
              ['20', '118', '0.252995'],
              ['18', '84', '0.248981'],
              ['81', '120', '0.247234'],
              ['55', '120', '0.245383'],
              ['81', '109', '0.245213'],
              ['35', '86', '0.242982'],
              ['55', '124', '0.239618'],
              ['19', '85', '0.239164'],
              ['85', '126', '0.238857'],
              ['46', '74', '0.237943'],
              ['96', '124', '0.237822'],
              ['84', '126', '0.236742'],
              ['56', '84', '0.23601'],
              ['20', '124', '0.23512'],
              ['53', '86', '0.233732'],
              ['81', '117', '0.233705'],
              ['99', '124', '0.233547'],
              ['15', '82', '0.233207'],
              ['56', '125', '0.231102'],
              ['46', '129', '0.229623'],
              ['52', '89', '0.228579'],
              ['83', '109', '0.228182'],
              ['52', '92', '0.226895'],
              ['16', '82', '0.226636'],
              ['74', '106', '0.22526'],
              ['54', '85', '0.221553'],
              ['32', '86', '0.218071'],
              ['10', '34', '0.217165'],
              ['85', '120', '0.216441'],
              ['23', '89', '0.216112']],
       'L5': [['52', '76', '0.729352'],
              ['51', '76', '0.607442'],
              ['53', '119', '0.452704'],
              ['81', '106', '0.421142'],
              ['83', '126', '0.408925'],
              ['11', '38', '0.408173'],
              ['51', '77', '0.364707'],
              ['74', '119', '0.343059'],
              ['58', '125', '0.341184'],
              ['95', '124', '0.339544'],
              ['53', '117', '0.338672'],
              ['52', '77', '0.336959'],
              ['56', '85', '0.322624'],
              ['13', '38', '0.314026'],
              ['56', '83', '0.299377'],
              ['19', '125', '0.298595'],
              ['74', '117', '0.296768'],
              ['57', '82', '0.285746'],
              ['55', '119', '0.285714'],
              ['28', '87', '0.280739'],
              ['85', '124', '0.280283'],
              ['79', '110', '0.276209'],
              ['83', '120', '0.275612']]}}
# 10 10 2
# L5 23 2
# L2 57 2
# FL 737 2
